id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age
http://www.wikidata.org/entity/Q305795,أبو القاسم بن عباد@ar,ar,ʔbw aːlqaːlʔaːsm bn ʕbaːd bn ʕbaːd,أبا القاسم بن عباد,مؤسس سلالة بني عباد، التي أقامت دولة في جنوب الأندلس,0984-01-01,1042-01-01,58
http://www.wikidata.org/entity/Q1029682,غلبرت درينغوت@ar,ar,ɣlbrt dreːnɣuːt,,,0985-01-01,1018-10-01,33
http://www.wikidata.org/entity/Q1029688,أوزموند درينغوت@ar,ar,ʔawzmoːnd dreːnɣuːt,,,0985-01-01,1018-10-01,33
http://www.wikidata.org/entity/Q232039,جيزيلا البافارية@ar,ar,dʒeːzjlaː aːlbaːfaːriːa,جيزيلا  المجرية,ملكة المجر القرينة,0985-01-01,1033-01-01,48
http://www.wikidata.org/entity/Q296652,سانشو الثالث ملك نافارا@ar,ar,saːnʃuː aːlθaːlθ mlk naːfaːraː,شانجة الأكبر,,0985-01-01,1035-10-18,50
http://www.wikidata.org/entity/Q542064,رادبوت من كليتغاو@ar,ar,raːdbwt mn klajtɣaːw,,,0985-01-01,1045-01-01,60
http://www.wikidata.org/entity/Q615555,حمزة بن علي بن أحمد@ar,ar,ħmzt bn ʕleː bn ʔ|uħmd,,مؤسس مذهب الموحدون الدروز,0985-01-01,1021-01-01,36
http://www.wikidata.org/entity/Q708539,رالف غلابر@ar,ar,raːlf ɣlaːbr,,مؤرخ فرنسي,0985-01-01,1047-01-01,62
http://www.wikidata.org/entity/Q342137,الحاكم بأمر الله@ar,ar,ħaːkm bʔmr aːllh,أبو علي المنصور,سادس الخلفاء الفاطميين (حكم 386 – 411هـ / 996 – 1021م),0985-08-18,1021-02-13,36
http://www.wikidata.org/entity/Q5260727,أوجيف من لوكسمبورغ@ar,ar,a:awʒajf mn lwksmbwrɣ,,,0986-01-01,1030-02-21,44
http://www.wikidata.org/entity/Q124744341,ابن خَزْرَج@ar,ar,aːbn x_zr_ʒ,إسماعيل بن محمد بن خزرج,فاضل أندلسي، رحل إلى قرطبة وإلى المشرق، وجاور بمكة,0987-01-01,1030-01-01,43
http://www.wikidata.org/entity/Q4702776,الحسين بن القاسم@ar,ar,ħseːn bn aːlqn bn aːlʔaːsm,,,0987-01-01,1013-01-01,26
http://www.wikidata.org/entity/Q188684,إدموند أيرونسايد@ar,ar,ʔdmuːnd ʔajrawnsaːajd,,ملك إنجلترا(من 23 أبريل - 18 أكتوبر 1016) ثم ملك وسكس (من 23 أبريل - 30 نوفمبر 1016),0988-01-01,1016-11-30,28
http://www.wikidata.org/entity/Q4267,أديمار شابان@ar,ar,a:djmaːr ʃaːbaːn,,,0988-01-01,1034-01-01,46
http://www.wikidata.org/entity/Q62033,جيزيلا من شوابيا@ar,ar,dʒeːzjlaː mn ʃoːaːbjaː,,,0989-11-16,1043-02-15,54
http://www.wikidata.org/entity/Q152256,كونراد الثاني@ar,ar,kuːnraːd aːlθaːnaj,,ملك سابق على الإمبراطورية الرومانية المقدسة,0990-01-01,1039-06-04,49
http://www.wikidata.org/entity/Q312775,صموئيل آبا@ar,ar,sˤmoːʔjl ʔ|aːbaː,,,0990-01-01,1044-07-11,54
http://www.wikidata.org/entity/Q335966,مروان بن جناح@ar,ar,mrwaːn bn gnaːħ,,,0990-01-01,1050-01-01,60
http://www.wikidata.org/entity/Q366841,يوفان فلاديمير@ar,ar,eːawfaːn flaːdiːmjr,,,0990-01-01,1016-05-28,26
http://www.wikidata.org/entity/Q559516,رينولف درينغوت@ar,ar,riːnuːlf dreːnɣuːt,,,0990-01-01,1045-01-01,55
http://www.wikidata.org/entity/Q5670642,سلجوق بن دقاق@ar,ar,slʒuːq bn dqʒuːʔ bn dʔaːq,سلجوق بك,قائد قبيلة من قبائل الغز الأتراك ومؤسس سلالة السلاجقة,0990-01-01,1038-01-01,48
http://www.wikidata.org/entity/Q73282,يونغكي اريبويو@ar,ar,iːwnɣkj aːreːbwjaw,,قس ألماني,0990-01-01,1031-04-12,41
http://www.wikidata.org/entity/Q753277,جلال الدولة@ar,ar,glaːl aːlduːla,,,0990-01-01,1044-01-01,54
http://www.wikidata.org/entity/Q28468,ميشكة الثاني@ar,ar,majʃka aːlθaːnaj,,ملك بولوني,0990-01-01,1034-05-11,44
http://www.wikidata.org/entity/Q47179,إيرلانغا@ar,ar,ʔ|iiːrlaːnɣaː,,,0991-01-01,1049-01-01,58
http://www.wikidata.org/entity/Q12182778,ابن شهيد@ar,ar,aːbn ʃheːd,عبد الملك بن أحمد بن عبد الملك بن شهيد القرطبي أبو مروان,وزير وشاعر أندلسي,0992-01-01,1035-01-01,43
http://www.wikidata.org/entity/Q124743569,ابن شُهَيْد الأَشْجَعي@ar,ar,aːbn ʃ_h_eːd aːlʔ|u_ʃg_ʕaj,أحمد بن عبد الملك بن أحمد بن شهيد,وزير وشاعر من كبار الأندلسيين أدبا وعلما,0992-01-01,1035-01-01,43
http://www.wikidata.org/entity/Q124771254,الغالِب بلله@ar,ar,ɣaːlib bllh,محمد الغالب باللَّه بن أحمد القادر باللَّه,وَليّ عهد وابن الخليفة العباسي القادم بالله، توفي قبل أن يلي الخلافة,0992-01-01,1019-01-01,27
http://www.wikidata.org/entity/Q192238,غيدو الأريتسوي@ar,ar,ɣiːduː aːlʔ|areːtsoːj,,,0992-01-01,1050-01-01,58
http://www.wikidata.org/entity/Q3147459,ابن شُهيد@ar,ar,aːbn ʃ_heːd,,,0992-01-01,1035-04-17,43
http://www.wikidata.org/entity/Q493736,هيونجونغ ملك غوريو@ar,ar,hajwnʒwnɣ mlk ɣawrjuː,,,0992-08-06,1031-06-23,39
http://www.wikidata.org/entity/Q659354,سلطان الدولة@ar,ar,sltˤaːn aːlduːla,,,0993-01-01,1024-12-01,31
http://www.wikidata.org/entity/Q753475,مجد الدولة@ar,ar,mʒd aːlduːla,,,0993-01-01,1029-01-01,36
http://www.wikidata.org/entity/Q124746028,المَهْدي العِيَاني@ar,ar,m_hdj aːlʕieː_aːniː,الحسين بن القاسم بن علي العياني,إمام زيدي في اليمن، قام بالإمامة بعد أبيه وقتل في البوْن,0994-01-01,1013-01-01,19
http://www.wikidata.org/entity/Q134128,كنوت العظيم@ar,ar,knwt aːlʕzˤiːm,,ملك سابق على الدانمارك والنرويج,0994-01-01,1035-11-12,41
http://www.wikidata.org/entity/Q283561,ألفونسو الخامس ملك ليون@ar,ar,ʔlfoːnsuː aːlxaːms mlk liːuːn,,,0994-01-01,1028-08-07,34
http://www.wikidata.org/entity/Q124768172,ابن الضَّابِط@ar,ar,aːbn aːldˤ_aːbitˤ,عثمان بن أبي بكر بن حمود الصدفي,عالم بالحديث والأدب، من أهل المغرب، له شعر,0995-01-01,1050-01-01,55
http://www.wikidata.org/entity/Q124773967,المُعْتَلي الْحَمُّودي@ar,ar,m_ʕt_leː aːlħ_m_wdaj,يحيى بن علي بن حمود العلوي الحسني,ملك الدولة الحمودية في الأندلس، تولى الحكم بعد الأمويين وحاول التوسع في المنطقة,0995-01-01,1035-01-01,40
http://www.wikidata.org/entity/Q1931590,يحيى المعتلي بالله@ar,ar,jħiːaː aːlmʕtlaj baːllh,,تاسع خلفاء الأندلس، وثالث حكام بني حمود بالأندلس، ومؤسس طائفة مالقة إحدى ممالك الطوائف,0995-01-01,1035-01-01,40
http://www.wikidata.org/entity/Q208331,أولاف الثاني@ar,ar,ʔawlaːf aːlθaːnaj,,,0995-01-01,1030-07-29,35
http://www.wikidata.org/entity/Q472804,عمار الموصلي@ar,ar,ʕmaːr aːlmuːsˤlaj,,طبيب عيون,0996-01-01,1020-01-01,24
http://www.wikidata.org/entity/Q560244,جورج الأول ملك جورجيا@ar,ar,ʒawrʒ aːlʔ|uuːl mlk ʒawrdʒajaː,,,0996-01-01,1027-08-22,31
http://www.wikidata.org/entity/Q5644672,حميد الدين الكرماني@ar,ar,ħmeːd aːldjn aːlkrmaːnaj,حجة العرافين كرماني,,0996-01-01,1021-01-01,25
http://www.wikidata.org/entity/Q621999,إلبيرة مينيديس@ar,ar,ʔlbeːrt meːniːdiːs,,ملكة ليون,0996-01-01,1022-12-02,26
http://www.wikidata.org/entity/Q465203,آلان الثالث@ar,ar,ʔ|aːlaːn aːlθaːlθ,,,0997-01-01,1040-10-01,43
http://www.wikidata.org/entity/Q754470,شمس الدولة@ar,ar,ʃms aːlduːla,,,0997-01-01,1021-01-01,24
http://www.wikidata.org/entity/Q31721,هاكون إريكسون@ar,ar,haːkuːn ʔrjkswn,,,0997-01-01,1030-01-01,33
http://www.wikidata.org/entity/Q367718,جورج مانياكيس@ar,ar,ʒawrʒ maːnjaːkeːs,,,0998-01-01,1043-01-01,45
http://www.wikidata.org/entity/Q936594,مسعود@ar,ar,msʕuːd,مسعود بن محمود,سُلطانٌ غزنويّ,0998-01-01,1041-01-17,43
http://www.wikidata.org/entity/Q32627,محمد الغزنوي@ar,ar,mħmd aːlɣznuːj,,,0998-01-01,1041-01-01,43
http://www.wikidata.org/entity/Q1029672,أسكليتين من أتشيرينزا@ar,ar,ʔskleːtiːn mn ʔ|utʃajrajnzaː,,,1000-01-01,1045-01-01,45
http://www.wikidata.org/entity/Q105860,ديتريش آي@ar,ar,diːtrjʃ ʔ|aːiː,,,1000-01-01,1022-01-29,22
http://www.wikidata.org/entity/Q11903901,أبو إسحاق إبراهيم الحصري القيرواني@ar,ar,ʔbw ʔsħaːq ʔbraːhiːm aːlħsˤraj aːlqʔsħaːʔ ʔbraːhiːm aːlħsˤraj aːlʔjruːaːnaj,,شاعر تونسي,1000-01-01,1022-01-01,22
http://www.wikidata.org/entity/Q1273086,علي بن حمود@ar,ar,ʕleː bn ħmwd,علي بن حمود بن ميمون بن أحمد الإدريسي الحسني العلوي,خليفة المسلمين في الأندلس (1016 - 1028م),1000-01-01,1018-01-01,18
http://www.wikidata.org/entity/Q1340001,منوجهري@ar,ar,mnawghrj,,شاعر فارسي,1000-01-01,1040-01-01,40
http://www.wikidata.org/entity/Q1347851,يوحنا أورفانوتروفوس@ar,ar,eːawħnaː ʔ|uoːrfaːnuːtroːfoːs,,,1000-01-01,1043-05-19,43
http://www.wikidata.org/entity/Q1391772,بوبو من تريفين@ar,ar,boːbuː mn triːfjn,,قس ألماني,1000-01-01,1042-10-04,42
http://www.wikidata.org/entity/Q1451571,لاندولف الخامس من بينيفينتو@ar,ar,laːndawlf aːlxaːms mn biːnjfiːntaw,,,1000-01-01,1033-09-01,33
http://www.wikidata.org/entity/Q16147985,مريم بنت أبي يعقوب الشلبي@ar,ar,mreːm bnt ʔbeː ajʕqm bnt ʔbeː ajʕʔoːb aːlʃlbaj aːlʃlbaj,مريم بنت أبي يعقوب الشَّلْبي,شاعرة لغة عربية في الأندلس,1000-01-01,1020-01-01,20
http://www.wikidata.org/entity/Q168393,ميلوس من باري@ar,ar,miːloːs mn baːraj,,سياسي إيطالي,1000-01-01,1020-04-23,20
http://www.wikidata.org/entity/Q1738090,أوتريد الجريء@ar,ar,ʔwtrjd aːlgrj_,,رجل شرق بامبورغ,1000-01-01,1016-01-01,16
http://www.wikidata.org/entity/Q1810435,محمد بن إسماعيل الدرزي@ar,ar,mħmd bn ʔsmaːʕiːl aːldrzaj,محمد بن اسماعيل الدرزي,,1000-01-01,1020-01-01,20
http://www.wikidata.org/entity/Q211483,راجندرا تشولا الأول@ar,ar,raːʒndraː tʃwlaː aːlʔ|uuːl,,إمبراطور مملكة تشولا في جنوب الهند,1000-01-01,1044-01-01,44
http://www.wikidata.org/entity/Q227981,غريغوري السادس@ar,ar,ɣreːɣuːrj aːlsaːds,,,1000-01-01,1048-01-01,48
http://www.wikidata.org/entity/Q27062978,عزيز الدولة@ar,ar,ʕzeːz aːlduːla,,سياسي,1000-01-01,1022-01-01,22
http://www.wikidata.org/entity/Q2738658,قابوس بن وشمكير@ar,ar,qaːboːs bn oːʃmkiːr,شمس المعالي قابوس,شاعر و امير إيراني,1000-01-01,1012-01-01,12
http://www.wikidata.org/entity/Q307429,عبد الرحمن المرتضي بالله@ar,ar,ʕbd aːlrħmn aːlmrtdˤaj baːllh,عبدالرحمن المرتضي بالله,سادس خلفاء قرطبة الأمويين، حكم فقط في سنة 1018 م,1000-01-01,1018-07-23,18
http://www.wikidata.org/entity/Q3133618,ابن البواب@ar,ar,aːbn aːlbwaːb,,,1000-01-01,1022-01-01,22
http://www.wikidata.org/entity/Q3679839,حضرت يوسف قادر خان غازى@ar,ar,ħdˤrt juːsf qaːdr xaːn ɣaːzaː,,,1000-01-01,1032-01-01,32
http://www.wikidata.org/entity/Q373497,قوام الدولة@ar,ar,qwaːm aːlduːla,,,1000-01-01,1028-01-01,28
http://www.wikidata.org/entity/Q510332,بلغريم@ar,ar,blɣreːm,,قس ألماني,1000-01-01,1036-08-31,36
http://www.wikidata.org/entity/Q55905406,المفضَّل بن محمد@ar,ar,mfdˤ_l bn mħmd,المفضل بن محمد بن مسعر بن محمد التنوخي المعري,قاض وأديب من أدباء النحاة، كان معتزليًا شيعيًا,1000-01-01,1050-01-01,50
http://www.wikidata.org/entity/Q600601,هارتفيغ@ar,ar,haːrtfajɣ,,رئيس أساقفة ألماني,1000-01-01,1023-12-05,23
http://www.wikidata.org/entity/Q919199,سليمان المستعين بالله@ar,ar,sleːmaːn aːlmstʕajn baːllh,سليمان بن الحكم,خامس خلفاء قرطبة الأمويين، حكم (فترة أولى) من 1009 حتى 1010، ثم (فترة ثانية) من 1013 حتى 1016 م,1000-01-01,1016-01-01,16
http://www.wikidata.org/entity/Q97640,جيرو@ar,ar,dʒeːroː,,,1000-01-01,1023-01-01,23
http://www.wikidata.org/entity/Q60063,داماسوس الثاني@ar,ar,daːmaːsaws aːlθaːnaj,,,1000-01-01,1048-07-23,48
http://www.wikidata.org/entity/Q307458,عبد الرحمن المستظهر بالله@ar,ar,ʕbd aːlrħmn aːlmstzˤhr baːllh,عبدالرحمن المستظهر بالله,سابع خلفاء قرطبة الأمويين، حكم من 1023 حتى 1024 م,1001-01-01,1024-01-17,23
http://www.wikidata.org/entity/Q616841,بيتر ديليان@ar,ar,bjtr diːljaːn,,إمبراطور بلغاري,1001-01-01,1041-01-01,40
http://www.wikidata.org/entity/Q6816670,مينيدو نونس@ar,ar,miːnajdw nuːns,,,1001-01-01,1050-01-01,49
http://www.wikidata.org/entity/Q26326,دنكان الأول@ar,ar,dnkaːn aːlʔ|uuːl,,,1001-01-01,1040-08-20,39
http://www.wikidata.org/entity/Q41381,ريتشارد الثالث@ar,ar,riːtʃaːrd aːlθaːlθ,,,1001-01-01,1027-08-12,26
http://www.wikidata.org/entity/Q124747885,المُسْتَظْهِر الأُمَوي@ar,ar,m_st_zˤhir aːlʔ_m_oːeː,عبد الرحمن بن هشام بن عبد الجبار ابن عبد الرحمن الناصر,أحد من ولي إمارة قرطبة في أيام ضعف الدولة الأموية بالأندلس,1002-01-01,1024-01-01,22
http://www.wikidata.org/entity/Q753936,مشرف الدولة@ar,ar,mʃrf aːlduːla,,,1003-01-01,1025-01-01,22
http://www.wikidata.org/entity/Q4664691,المنصور عبد الله بن الأفطس@ar,ar,mnsˤawr ʕbd aːllh bn aːlʔ|uftˤs,المنصور عبدالله بن الأفطس,سياسي مغربي,1004-01-01,1045-12-30,41
http://www.wikidata.org/entity/Q41380,روبرت الأول دوق نورماندي@ar,ar,rawbrt aːlʔ|uuːl dawq nwrmaːndj,,,1004-06-28,1035-07-09,31
http://www.wikidata.org/entity/Q124768492,الظَّاهِر الفاطِمي@ar,ar,zˤ_aːhir aːlfaːtˤimaj,علي الظاهر الفاطمي,ملك الدولة الفاطمية، حكم مصر والشام وخطبة إفريقية,1005-01-01,1036-01-01,31
http://www.wikidata.org/entity/Q543351,هنري السابع، دوق بافاريا@ar,ar,hnraj aːlsaːbʕ dawq baːfaːrajaː,,,1005-01-01,1047-10-20,42
http://www.wikidata.org/entity/Q563247,برونو@ar,ar,brawnuː,,قس ألماني,1005-01-01,1045-06-02,40
http://www.wikidata.org/entity/Q819030,برانجيه ريموند الأول@ar,ar,braːnʒiːh riːmuːnd aːlʔ|uuːl,,,1005-01-01,1035-04-06,30
http://www.wikidata.org/entity/Q1740272,الظاهر لإعزاز دين الله@ar,ar,ðˤaːhr lʔʕzaːz dajn aːllh,أبو الحسن الظاهر,سابع الخلفاء الفاطميين (حكم 411 – 427هـ / 1021 – 1036م),1005-06-20,1036-06-13,31
http://www.wikidata.org/entity/Q58573,كليمنت الثاني@ar,ar,kleːmnt aːlθaːnaj,,كهنوت ألماني,1005-10-01,1047-10-15,42
http://www.wikidata.org/entity/Q559539,وليام الذراع الحديدية@ar,ar,oːlajaːm aːlðraːʕ aːlħdjdeːa,,,1010-01-01,1046-01-01,36
http://www.wikidata.org/entity/Q41654,ميخائيل الرابع البافلاغوني@ar,ar,miːxaːʔjl aːlraːbʕ aːlbaːflaːɣawnaj,,,1010-01-01,1041-12-16,31
http://www.wikidata.org/entity/Q314218,بيتر، ملك المجر@ar,ar,bjtr mlk aːlmgr,,,1011-01-01,1046-01-01,35
http://www.wikidata.org/entity/Q32625,مودود الغزنوي@ar,ar,moːdoːd aːlɣznuːj,,,1012-01-01,1049-12-01,37
http://www.wikidata.org/entity/Q1223864,ديريك الرابع، كونت هولندا@ar,ar,diːriːk aːlraːbʕ kuːnt huːlndaː,,,1015-01-01,1049-01-19,34
http://www.wikidata.org/entity/Q41838,ميخائيل الخامس الجلفاط@ar,ar,miːxaːʔjl aːlxaːms aːlʒlfaːtˤ,,إمبراطور بيزنطى,1015-01-01,1042-08-30,27
http://www.wikidata.org/entity/Q188627,هارولد قدم الأرنب@ar,ar,haːrwld qdm aːlʔ|urnb,,ملك سابق على إنكلترا,1016-01-01,1040-03-23,24
http://www.wikidata.org/entity/Q493752,دوكجونغ ملك غوريو@ar,ar,dawkʒoːnɣ mlk ɣawrjuː,,,1016-06-15,1034-11-06,18
http://www.wikidata.org/entity/Q15895750,أبو منصور خسرو فیروز الملك العزيز@ar,ar,ʔbw mnsˤuːr xsraw frwz aːlmlk aːlʕzeːz,,,1017-01-01,1049-01-01,32
http://www.wikidata.org/entity/Q345392,برمودو الثالث ملك ليون@ar,ar,brmwdaw aːlθaːlθ mlk liːuːn,,,1017-01-01,1037-09-05,20
http://www.wikidata.org/entity/Q190091,هارديكانوت@ar,ar,haːrdiːkaːnawt,,,1018-01-01,1042-06-14,24
http://www.wikidata.org/entity/Q494135,جونغجونغ الثاني ملك غوريو@ar,ar,gawnɣdʒoːnɣ aːlθaːnaj mlk ɣawrjuː,,,1018-09-06,1046-06-30,28
http://www.wikidata.org/entity/Q8470930,دييغو فرنانديز@ar,ar,dajeːɣuː frnaːndajz,,,1020-01-01,1046-01-01,26
http://www.wikidata.org/entity/Q310999,ماغنوس الطيب@ar,ar,maːɣnws aːltˤjb,ماغنوس جيد,,1024-01-01,1047-10-31,23
http://www.wikidata.org/entity/Q143099,سفياتوبولك ازياسلافيتش@ar,ar,sfiːaːtoːbwlk aːzjaːslaːfjtʃ,سفياتوبولك ازيسلافوفيتش,,1050-11-14,1113-04-23,63
http://www.wikidata.org/entity/Q60094,الأمبراطور الروماني هنري الرابع@ar,ar,a:mbraːtˤuːr aːlruːmaːniː hnraj aːlraːbʕ,,,1050-11-17,1106-08-14,56
http://www.wikidata.org/entity/Q6155413,أم الكرام بنت المعتصم@ar,ar,a:m aːlkraːm bnt aːlmʕtsˤm,,شاعرة لغة عربية في الأندلس,1051-01-01,1091-01-01,40
http://www.wikidata.org/entity/Q237709,بيرتا من سافوي@ar,ar,bajrtaː mn saːfwj,,,1051-09-27,1088-01-02,37
http://www.wikidata.org/entity/Q108733998,أبو الفرج الأرمنازي@ar,ar,ʔbw aːlfrg aːlʔ|armnaːzaj,غيث بن علي بن عبد السلام الأرمنازي,عالم مسلم ومؤرخ شامي,1051-12-31,1115-07-24,64
http://www.wikidata.org/entity/Q24954623,مؤيد الملك@ar,ar,mʔeːd aːlmlk,أبو بكر عبيد الله بن نظام الملك,وزير السلطان السلجوقي بركياروق,1052-01-01,1101-01-01,49
http://www.wikidata.org/entity/Q653110,ديريك الخامس، كونت هولندا@ar,ar,diːriːk aːlxaːms kuːnt huːlndaː,,,1052-01-01,1091-06-23,39
http://www.wikidata.org/entity/Q58907,فيليب الأول ملك فرنسا@ar,ar,fiːliːb aːlʔ|uuːl mlk frnsaː,,,1052-05-29,1108-08-05,56
http://www.wikidata.org/entity/Q124773630,المُؤْتَمَن السَّاجي@ar,ar,m_ʔt_m_n aːls_aːgj,المؤتمن بن أحمد بن علي,عالم بالحديث، ثقة، سكن القدس وأقام بهراة عشر سنين,1053-01-01,1113-01-01,60
http://www.wikidata.org/entity/Q124773824,السَّقَطي@ar,ar,s_ʔ_tˤj,هبة الله بن المبارك بن موسى بن علي بن يوسف,مؤرخ ومحدث رحال من بغداد، صنف تاريخاً ومعجماً,1053-01-01,1115-01-01,62
http://www.wikidata.org/entity/Q5948034,تركان خاتون@ar,ar,trkaːn xaːtuːn,,زوجة ملك شاه (سلطان الإمبراطورية السلجوقية) الأولى,1053-01-01,1094-01-01,41
http://www.wikidata.org/entity/Q60943,ريموند برانجيه الثاني@ar,ar,riːmuːnd braːnʒiːh aːlθaːnaj,,,1053-01-01,1082-12-11,29
http://www.wikidata.org/entity/Q220806,بوهيموند الأول@ar,ar,bwhiːmoːnd aːlʔ|uuːl,,,1054-01-01,1111-03-10,57
http://www.wikidata.org/entity/Q378226,أرنولف الثالث، كونت فلاندرز@ar,ar,a:rnuːlf aːlθaːlθ kuːnt flaːndrz,,,1054-01-01,1071-02-28,17
http://www.wikidata.org/entity/Q60939,برانجيه ريموند الثاني@ar,ar,braːnʒiːh riːmuːnd aːlθaːnaj,,,1054-01-01,1097-06-26,43
http://www.wikidata.org/entity/Q493830,سكجونغ ملك غوريو@ar,ar,skʒuːnɣ mlk ɣawrjuː,,,1054-09-08,1105-11-17,51
http://www.wikidata.org/entity/Q125098347,الحَوْزي@ar,ar,ħ_oːzj,خميس بن علي بن أحمد,من حفاظ الحديث، له شعر وعلم بالأدب,1055-01-01,1116-01-01,61
http://www.wikidata.org/entity/Q311482,جلال الدولة ملك شاه@ar,ar,glaːl aːlduːlt mlk ʃaːh,ملكشاه بن ألب أرسلان,ثالث سلاطين السلاجقة حكم فترة (1072م - 1092م),1055-01-01,1092-11-25,37
http://www.wikidata.org/entity/Q77254,بيرثا من هولندا@ar,ar,bajrθaː mn huːlndaː,بيرتا من هولندا,,1055-01-01,1094-10-21,39
http://www.wikidata.org/entity/Q921391,غابرييل ميليتين@ar,ar,ɣaːbriːjl meːliːtiːn,,,1055-01-01,1103-01-01,48
http://www.wikidata.org/entity/Q31190299,زبيدة خاتون@ar,ar,zbeːdt xaːtuːn,,زوجة ملك شاه الأول، والدة بركياروق,1056-01-01,1099-01-01,43
http://www.wikidata.org/entity/Q320935,نسطور المؤرخ@ar,ar,nstˤuːr aːlmʔrx,نسطور كاتب سير القديسين,كاتب سير قديسين,1056-01-01,1114-01-01,58
http://www.wikidata.org/entity/Q5761624,هيلدغارد من بورغندي@ar,ar,hiːldɣaːrd mn bawrɣndiː,,,1056-01-01,1104-09-09,48
http://www.wikidata.org/entity/Q704403,بالدوين الثاني، كونت هينو@ar,ar,baːldoːjn aːlθaːnaj kuːnt hiːnuː,,,1056-01-01,1098-01-01,42
http://www.wikidata.org/entity/Q9546,أبو حامد الغزالي@ar,ar,ʔbw ħaːmd aːlɣzaːlaj,محمد بن محمد الطوسي,عالم مسلم وفقيه شافعي وفيلسوف وصوفي الملقب بحجة الاسلام,1056-01-01,1111-12-26,55
http://www.wikidata.org/entity/Q293683,عبد الله المقتدي بأمر الله@ar,ar,ʕbd aːllh aːlmqtdiː bʔmr aːllh,عبدالله المقتدي بأمر الله,الخليفة العبَّاسي السابع والعشرون (حكم 467 – 487هـ / 1075 – 1094م),1056-07-30,1094-02-09,38
http://www.wikidata.org/entity/Q4170178,ابن طاهر القيسراني@ar,ar,aːbn tˤaːhr aːlq tˤaːhr aːlʔeːsraːniː,محمد بن طاهر بن علي بن أحمد القيسراني الشيباني,مؤرخ وحافظ وفقيه مسلم عاش خلال العصر العباسي,1056-12-23,1113-09-19,57
http://www.wikidata.org/entity/Q117683,هيو الأول دوق بورغندي@ar,ar,hiːuː aːlʔ|uuːl dawq bawrɣndiː,,,1057-01-01,1093-08-29,36
http://www.wikidata.org/entity/Q11903708,عبد الله المرتضى بن أغلب@ar,ar,ʕbd aːllh aːlmrtdˤaː bn ʔ|uɣlb,,,1057-01-01,1095-01-01,38
http://www.wikidata.org/entity/Q328755,هيو كونت فرماندوا@ar,ar,hiːuː kuːnt frmaːndawaː,,,1057-01-01,1101-10-25,44
http://www.wikidata.org/entity/Q468031,أوتو الثاني كونت هابسبورغ@ar,ar,ʔwtoː aːlθaːnaj kuːnt haːbsbawrɣ,,,1057-01-01,1111-11-15,54
http://www.wikidata.org/entity/Q1770552,جوردان هوتفيل@ar,ar,gwrdaːn hoːtfjl,,,1058-01-01,1092-01-01,34
http://www.wikidata.org/entity/Q22686019,إلكيا الهراسي@ar,ar,ʔ|ilkiːaː aːlhraːsaj,أبو الحسن عماد الدين علي بن محمد بن علي الطبري,فقيهاً شافعي المذهب,1058-01-01,1110-01-01,52
http://www.wikidata.org/entity/Q544125,أودو الأول دوق بورغندي@ar,ar,ʔwdoː aːlʔ|uuːl dawq bawrɣndiː,,,1058-12-01,1103-03-23,45
http://www.wikidata.org/entity/Q210564,ميخائيل السابع دوكاس@ar,ar,miːxaːʔjl aːlsaːbʕ dawkaːs,ميخائيل السابع,إمبراطور الدولة البيزنطية في الفترة من 1071 إلى 1078م,1059-01-01,1090-01-01,31
http://www.wikidata.org/entity/Q317591,أغنيس من آكيتاين، ملكة قشتالة@ar,ar,ʔɣnjs mn ʔ|aːkeːtaːjn mlka|t qʃtaːla,أغينيس من آكيتياين، ملكة قشتالة,,1059-01-01,1078-06-12,19
http://www.wikidata.org/entity/Q6711563,روبرت من بورغندي، أسقف لانغريس@ar,ar,rawbrt mn bawrɣndiː ʔ|usʔf laːnɣrajs,,,1059-01-01,1111-09-25,52
http://www.wikidata.org/entity/Q22691526,هوديرن ريثل@ar,ar,hoːdjrn rjθl,,,1059-11-30,1109-11-30,50
http://www.wikidata.org/entity/Q102005,وليام الثاني ملك إنجلترا@ar,ar,oːlajaːm aːlθaːnaj mlk ʔnʒltraː,وليام الثاني من إنجلترا,,1060-01-01,1100-08-02,40
http://www.wikidata.org/entity/Q2069992,سيبيلا من بورغندي، دوقة بورغندي@ar,ar,siːbjlaː mn bawrɣndiː doːqjlaː mn bawrɣndiː doːʔa bawrɣndiː bawrɣndiː,,دوقة بورغندي القرينة,1060-01-01,1103-01-01,43
http://www.wikidata.org/entity/Q268004,إيدا من فورمباخ-راتلنبيرغ@ar,ar,ʔeːdaː mn fwrmbaːxraːtlnbjrɣ,,,1060-01-01,1101-01-01,41
http://www.wikidata.org/entity/Q271784,غيربيرغا كونتيسة بروفانس@ar,ar,ɣjrbiːrɣaː koːnteːst brawfaːns,,,1060-01-01,1115-01-01,55
http://www.wikidata.org/entity/Q468687,روجر بورسا@ar,ar,roːʒr bawrsaː,,,1060-01-01,1111-02-22,51
http://www.wikidata.org/entity/Q514180,كونستانتوس دوكاس@ar,ar,kwnstaːntws dawkaːs,,,1060-01-01,1081-10-24,21
http://www.wikidata.org/entity/Q630794,ريتشارد من سلرنو@ar,ar,riːtʃaːrd mn slrnuː,,,1060-01-01,1114-12-06,54
http://www.wikidata.org/entity/Q76721,جودفري@ar,ar,dʒwdfriː,,أول ملك على مملكة بيت المقدس 1099م,1060-01-01,1100-07-25,40
