,id,title,var_entries,langs,appellation,acronym,qualifier,alternative-name,teknonym,salutation,matronymic,professional-name,honorific,given-name,middle-name,patronymic,surname,primary-name,nisba,name_parts
1428,1428,hyymaan (?) myl`r,"[{'var': 'hyymaan (?) myl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,היימאַן,,,מילר,,,"{""name_part_0"": ""hyymaan"", ""name_part_1"": ""(?)"", ""name_part_2"": ""myl`r""}"
1429,1429,h`ry (h`rsh maal`tts) myl`r,"[{'var': 'h`ry (h`rsh maal`tts) myl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,הערש,,,,,,הערי,,,מילער,,,"{""name_part_0"": ""h`ry"", ""name_part_1"": ""(h`rsh"", ""name_part_2"": ""maal`tts)"", ""name_part_3"": ""myl`r""}"
1430,1430,hnn y`kb mynyk`s,"[{'var': 'hnn y`kb mynyk`s', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,חנן,יעקב,,מיניקעס,,,"{""name_part_0"": ""hnn"", ""name_part_1"": ""y`kb"", ""name_part_2"": ""mynyk`s""}"
1431,1431,myyk`l (mykhal) mynts,"[{'var': 'myyk`l (mykhal) mynts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,מיכאל,,,,,,מייקעל,,,מינץ,,,"{""name_part_0"": ""myyk`l"", ""name_part_1"": ""(mykhal)"", ""name_part_2"": ""mynts""}"
1432,1432,`ly` (alyhv zaats) mynts,"[{'var': '`ly` (alyhv zaats) mynts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,אליהוּ זאַץ,,,,,,עליע,,,מינץ,,,"{""name_part_0"": ""`ly`"", ""name_part_1"": ""(alyhv"", ""name_part_2"": ""zaats)"", ""name_part_3"": ""mynts""}"
1433,1433,ayzy myn`vvyts,"[{'var': 'ayzy myn`vvyts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,איזי,,,מינעוויץ,,,"{""name_part_0"": ""ayzy"", ""name_part_1"": ""myn`vvyts""}"
1434,1434,yvkhbd yhvdyt mynkaavvaa,"[{'var': 'yvkhbd yhvdyt mynkaavvaa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יוכבד,יהודית,,מינקאָוואַ,,,"{""name_part_0"": ""yvkhbd"", ""name_part_1"": ""yhvdyt"", ""name_part_2"": ""mynkaavvaa""}"
1435,1435,mshh mynkvs,"[{'var': 'mshh mynkvs', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,משה,,,מינקוס,,,"{""name_part_0"": ""mshh"", ""name_part_1"": ""mynkvs""}"
1436,1436,nhmn myp`l`vv,"[{'var': 'nhmn myp`l`vv', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,נחמן,,,מיפעלעוו,נחמן מיפעלעוו,,"{""name_part_0"": ""nhmn"", ""name_part_1"": ""myp`l`vv""}"
1437,1437,mayr (raatvshnyk) myshvraat,"[{'var': 'mayr (raatvshnyk) myshvraat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ראַטוּשניק,,,,,,מאיר,,,מישוּרÁT,,,"{""name_part_0"": ""mayr"", ""name_part_1"": ""(raatvshnyk)"", ""name_part_2"": ""myshvraat""}"
1438,1438,maaks (maatl) myshvraat,"[{'var': 'maaks (maatl) myshvraat', 'src': 'ds', 'lang': 'en'}]",['en'],,,,מאָטל,,,,,,,,,מישוּראַט,מאַקס,,"{""name_part_0"": ""maaks"", ""name_part_1"": ""(maatl)"", ""name_part_2"": ""myshvraat""}"
1439,1439,(shrh-khyyk` raabynaavvytsh),"[{'var': '(shrh-khyyk` raabynaavvytsh)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,כייקע,,,,,,שרה,,,ראַבּינאָוויטש,,,"{""name_part_0"": ""(shrh-khyyk`"", ""name_part_1"": ""raabynaavvytsh)""}"
1440,1440,raaz` (raash`l) myshnvn,"[{'var': 'raaz` (raash`l) myshnvn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ראַשעל,,,,,,ראָזע,,,מישנוּן,,,"{""name_part_0"": ""raaz`"", ""name_part_1"": ""(raash`l)"", ""name_part_2"": ""myshnvn""}"
1441,1441,l. (lyybl zaaltsmaan) mlakh,"[{'var': 'l. (lyybl zaaltsmaan) mlakh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ל.,,,,,מלאך,לייבּל,,,זאַלצמאַן,,,"{""name_part_0"": ""l."", ""name_part_1"": ""(lyybl"", ""name_part_2"": ""zaaltsmaan)"", ""name_part_3"": ""mlakh""}"
1442,1442,mshh mlmd,"[{'var': 'mshh mlmd', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,משה,,,מלמד,,,"{""name_part_0"": ""mshh"", ""name_part_1"": ""mlmd""}"
1443,1443,mnhm (mnhm gaaldb`rg),"[{'var': 'mnhm (mnhm gaaldb`rg)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,מנחם גאָלדבּערג,,,,,,מנחם,,,גאָלדבּערג,מנחם,,"{""name_part_0"": ""mnhm"", ""name_part_1"": ""(mnhm"", ""name_part_2"": ""gaaldb`rg)""}"
1444,1444,dyyvvyd m`daavv,"[{'var': 'dyyvvyd m`daavv', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,דייוויד,,,מעדאָוו,,,"{""name_part_0"": ""dyyvvyd"", ""name_part_1"": ""m`daavv""}"
1445,1445,raays` m`dvv`d`vvaa,"[{'var': 'raays` m`dvv`d`vvaa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,ראַיסע,,,מעדוועדעוואַ,,,"{""name_part_0"": ""raays`"", ""name_part_1"": ""m`dvv`d`vvaa""}"
1446,1446,raasy m`dvvy`d`vvaa,"[{'var': 'raasy m`dvvy`d`vvaa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,ראָסי,,,מעדוויעדעוואַ,,,"{""name_part_0"": ""raasy"", ""name_part_1"": ""m`dvvy`d`vvaa""}"
1447,1447,m`yt avn graap`r,"[{'var': 'm`yt avn graap`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,מעיט און,,,,גראָפּער,,"{""name_part_0"": ""m`yt"", ""name_part_1"": ""avn"", ""name_part_2"": ""graap`r""}"
1448,1448,maarys m`ysaan,"[{'var': 'maarys m`ysaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,מאָריס,,,מעיסאָן,מאָריס מעיסאָן,,"{""name_part_0"": ""maarys"", ""name_part_1"": ""m`ysaan""}"
1449,1449,h`la m`l (m`lmaan),"[{'var': 'h`la m`l (m`lmaan)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,מעלמאַן,,,,,,,,,,העלא מעל,,"{""name_part_0"": ""h`la"", ""name_part_1"": ""m`l"", ""name_part_2"": ""(m`lmaan)""}"
1450,1450,ayn avkraayn`,"[{'var': 'ayn avkraayn`', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,אינ אוּקראַינע,,"{""name_part_0"": ""ayn"", ""name_part_1"": ""avkraayn`""}"
1451,1451,aalt`r (aalt`r h`rts) m`lyts`r,"[{'var': 'aalt`r (aalt`r h`rts) m`lyts`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,אַלטער הערץ,,,,,,אַלטער,,,,מעליצער,,"{""name_part_0"": ""aalt`r"", ""name_part_1"": ""(aalt`r"", ""name_part_2"": ""h`rts)"", ""name_part_3"": ""m`lyts`r""}"
1452,1452,mayr m`lmaan,"[{'var': 'mayr m`lmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,מאיר,,,מעלמאַן,מאיר מעלמאַן,,"{""name_part_0"": ""mayr"", ""name_part_1"": ""m`lmaan""}"
1453,1453,nhvm m`lnyk,"[{'var': 'nhvm m`lnyk', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,,,"{""name_part_0"": ""nhvm"", ""name_part_1"": ""m`lnyk""}"
1454,1454,aadaalp m`lts`r,"[{'var': 'aadaalp m`lts`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַדאָלף,,,,מעלצער,,"{""name_part_0"": ""aadaalp"", ""name_part_1"": ""m`lts`r""}"
1455,1455,ayzydaar m`lts`r,"[{'var': 'ayzydaar m`lts`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,איזידאָר,,,מעלצער,איזידאָר מעלצער,,"{""name_part_0"": ""ayzydaar"", ""name_part_1"": ""m`lts`r""}"
1456,1456,dzshvlyvs m`lts`r,"[{'var': 'dzshvlyvs m`lts`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,מעלצער,דזשוּליוס מעלצער,,"{""name_part_0"": ""dzshvlyvs"", ""name_part_1"": ""m`lts`r""}"
1457,1457,`ny m`lts`r,"[{'var': '`ny m`lts`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,עני,,,מעלצער,עני מעלצער,,"{""name_part_0"": ""`ny"", ""name_part_1"": ""m`lts`r""}"
